Datum,Name Haltestelle,Kundengewichtete Ankunftspünktlichkeit,Kundengewichtete Ankunftspünktlichkeit Fernverkehr,Kundengewichtete Ankunftspünktlichkeit Regionalverkehr,Kundengewichtete Anschlüsse,key
2018-07-08,Moutier,99.6895882683,99.6085900531,100,100,2018-07-08 00:00:00-MOU
2018-07-07,Moutier,99.9898934292,99.987215642,100,100,2018-07-07 00:00:00-MOU
2018-07-06,Moutier,89.3606913575,87.8281298393,95.3766029313,99.0538417191,2018-07-06 00:00:00-MOU
2018-07-05,Moutier,97.6363442314,97.0341811549,100,99.1993069411,2018-07-05 00:00:00-MOU
2018-07-04,Moutier,97.5879064192,97.8770351976,96.4529964066,99.0592284849,2018-07-04 00:00:00-MOU
2018-07-03,Moutier,99.6135921427,100,98.0968349773,99.6095874228,2018-07-03 00:00:00-MOU
2018-07-02,Moutier,95.3824419778,94.2089381936,100,100,2018-07-02 00:00:00-MOU
2018-07-01,Moutier,100,100,100,100,2018-07-01 00:00:00-MOU
2018-06-30,Moutier,98.7808057417,98.4696118857,99.9670757598,100,2018-06-30 00:00:00-MOU
2018-06-29,Moutier,96.8615807304,96.7348570118,97.3590215683,100,2018-06-29 00:00:00-MOU
2018-06-28,Moutier,99.6001828049,100,98.0307902987,98.6588709163,2018-06-28 00:00:00-MOU
2018-06-27,Moutier,96.9214896953,96.1372108419,100,99.3684392123,2018-06-27 00:00:00-MOU
2018-06-26,Moutier,99.2902355391,100,96.5042147288,99.0592567041,2018-06-26 00:00:00-MOU
2018-06-25,Moutier,99.611912619,100,98.0848480933,99.4501826474,2018-06-25 00:00:00-MOU
2018-06-24,Moutier,98.8768504977,99.2952849202,97.2732725256,100,2018-06-24 00:00:00-MOU
2018-06-23,Moutier,97.0306397024,96.2516883113,100,100,2018-06-23 00:00:00-MOU
2018-06-22,Moutier,99.5008500735,99.37699539,100,100,2018-06-22 00:00:00-MOU
2018-06-21,Moutier,91.7182834953,89.905598699,98.8335701058,96.6460899176,2018-06-21 00:00:00-MOU
2018-06-20,Moutier,98.8022451063,98.4971060157,100,98.8193863659,2018-06-20 00:00:00-MOU
2018-06-19,Moutier,100,100,100,100,2018-06-19 00:00:00-MOU
2018-06-18,Moutier,87.8819324142,89.1697972132,83.1065567372,98.1422615031,2018-06-18 00:00:00-MOU
2018-06-17,Moutier,99.1414791336,98.9174584192,100,100,2018-06-17 00:00:00-MOU
2018-06-16,Moutier,92.5202074326,91.290026194,97.2457069638,99.0570851987,2018-06-16 00:00:00-MOU
2018-06-15,Moutier,100,100,100,99.8715857564,2018-06-15 00:00:00-MOU
2018-06-14,Moutier,99.3800507366,100,96.94657929,98.9360225922,2018-06-14 00:00:00-MOU
2018-06-13,Moutier,87.6491241513,85.9301817702,94.3964459876,98.4265766997,2018-06-13 00:00:00-MOU
2018-06-12,Moutier,97.7777169645,97.2115698938,100,98.025059912,2018-06-12 00:00:00-MOU
2018-06-11,Moutier,96.1734529686,95.8711595463,97.3629313802,98.2706631562,2018-06-11 00:00:00-MOU
2018-06-10,Moutier,99.5610209045,99.5699067615,99.5269673856,100,2018-06-10 00:00:00-MOU
2018-06-09,Moutier,97.7385719308,97.5467797761,98.4695904906,100,2018-06-09 00:00:00-MOU
2018-06-08,Moutier,99.7006781127,100,98.5257210327,99.6891449414,2018-06-08 00:00:00-MOU
2018-06-07,Moutier,98.1558602911,97.9791556214,98.8494747426,98.6609800757,2018-06-07 00:00:00-MOU
2018-06-06,Moutier,96.1577594912,95.1789133343,100,99.6740936315,2018-06-06 00:00:00-MOU
2018-06-05,Moutier,99.5642786187,99.7463814895,98.8494747426,100,2018-06-05 00:00:00-MOU
2018-06-04,Moutier,99.2621157989,99.594620201,97.9537617998,98.760473158,2018-06-04 00:00:00-MOU
2018-06-03,Moutier,100,100,100,100,2018-06-03 00:00:00-MOU
2018-06-02,Moutier,99.1407325347,100,95.7418609994,99.5749830461,2018-06-02 00:00:00-MOU
2018-06-01,Moutier,98.9411262472,99.7104731662,95.9211345667,98.2418261495,2018-06-01 00:00:00-MOU
2018-05-31,Moutier,99.7553702667,100,98.8020304021,100,2018-05-31 00:00:00-MOU
2018-05-30,Moutier,99.9666964472,100,99.8369100795,98.8701267856,2018-05-30 00:00:00-MOU
2018-05-29,Moutier,97.0558007908,96.6786150566,98.5257210327,99.6885887598,2018-05-29 00:00:00-MOU
2018-05-28,Moutier,99.6805069757,100,98.4323478982,99.4609449318,2018-05-28 00:00:00-MOU
2018-05-27,Moutier,100,100,100,100,2018-05-27 00:00:00-MOU
2018-05-26,Moutier,99.9899727613,99.9873423188,100,100,2018-05-26 00:00:00-MOU
2018-05-25,Moutier,100,100,100,100,2018-05-25 00:00:00-MOU
2018-05-24,Moutier,97.1932887632,96.4782532257,100,99.8777382323,2018-05-24 00:00:00-MOU
2018-05-23,Moutier,95.9719991133,100,80.1609872736,90.6210972806,2018-05-23 00:00:00-MOU
2018-05-22,Moutier,100,100,100,100,2018-05-22 00:00:00-MOU
2018-05-21,Moutier,98.8194572923,98.5113128118,100,100,2018-05-21 00:00:00-MOU
2018-05-20,Moutier,98.5719421049,98.9864091718,96.9835683408,97.7337711722,2018-05-20 00:00:00-MOU
2018-05-19,Moutier,98.9288655342,98.6564776809,99.9670757598,99.2861450674,2018-05-19 00:00:00-MOU
2018-05-18,Moutier,91.8325118992,91.1386487625,94.5492922437,99.1724580752,2018-05-18 00:00:00-MOU
2018-05-17,Moutier,98.9994992023,98.7446124094,100,98.4072216951,2018-05-17 00:00:00-MOU
2018-05-16,Moutier,98.674281711,98.7536775714,98.3626311122,98.5666281634,2018-05-16 00:00:00-MOU
2018-05-15,Moutier,87.2392020498,88.1612862885,83.7608266098,91.3339536622,2018-05-15 00:00:00-MOU
2018-05-14,Moutier,98.6580303815,100,93.3775850513,98.3662998717,2018-05-14 00:00:00-MOU
2018-05-13,Moutier,100,100,100,100,2018-05-13 00:00:00-MOU
2018-05-12,Moutier,98.2924202333,97.8444713482,100,100,2018-05-12 00:00:00-MOU
2018-05-11,Moutier,95.2061067037,93.9878266675,100,100,2018-05-11 00:00:00-MOU
2018-05-10,Moutier,97.7630421014,97.3716921241,99.2441395278,96.9541500811,2018-05-10 00:00:00-MOU
2018-05-09,Moutier,95.2200362873,95.3970953023,94.5250309332,95.7872775557,2018-05-09 00:00:00-MOU
2018-05-08,Moutier,98.7862633649,98.7326628776,98.9966600263,98.1822000368,2018-05-08 00:00:00-MOU
2018-05-07,Moutier,99.7576022036,100,98.8038039251,100,2018-05-07 00:00:00-MOU
2018-05-06,Moutier,100,100,100,100,2018-05-06 00:00:00-MOU
2018-05-05,Moutier,99.703075767,100,98.5712015077,100,2018-05-05 00:00:00-MOU
2018-05-04,Moutier,96.6226267425,95.7622363888,100,99.7533633166,2018-05-04 00:00:00-MOU
2018-05-03,Moutier,100,100,100,100,2018-05-03 00:00:00-MOU
2018-05-02,Moutier,99.1101125563,99.4722290135,97.6887058208,97.7146357737,2018-05-02 00:00:00-MOU
2018-05-01,Moutier,96.9979502869,96.2331504734,100,100,2018-05-01 00:00:00-MOU
2018-04-30,Moutier,98.9542640521,100,94.8394529368,100,2018-04-30 00:00:00-MOU
2018-04-29,Moutier,98.2622329271,97.8087834695,100,99.6344029297,2018-04-29 00:00:00-MOU
2018-04-28,Moutier,100,100,100,99.2818898777,2018-04-28 00:00:00-MOU
2018-04-27,Moutier,99.7939915493,100,98.9382489952,98.8278736442,2018-04-27 00:00:00-MOU
2018-04-26,Moutier,98.315602983,97.8949594952,100,99.295295689,2018-04-26 00:00:00-MOU
2018-04-25,Moutier,97.8177354059,97.9455733166,97.3058297148,97.800257299,2018-04-25 00:00:00-MOU
2018-04-24,Moutier,99.4712492465,99.3392046282,100,100,2018-04-24 00:00:00-MOU
2018-04-23,Moutier,93.0891641846,94.9426715254,85.678181669,94.94280825,2018-04-23 00:00:00-MOU
2018-04-22,Moutier,98.8994493148,99.3237806273,97.2732725256,100,2018-04-22 00:00:00-MOU
2018-04-21,Moutier,93.6912153131,92.0362337293,100,100,2018-04-21 00:00:00-MOU
2018-04-20,Moutier,93.2563429317,92.2256544798,97.1959316478,100,2018-04-20 00:00:00-MOU
2018-04-19,Moutier,97.6178169503,98.7565571493,93.2507140384,97.2963422551,2018-04-19 00:00:00-MOU
2018-04-18,Moutier,97.3874141292,98.4468072202,93.3381137101,97.8900786444,2018-04-18 00:00:00-MOU
2018-04-17,Moutier,98.3997799739,97.9811244374,100,100,2018-04-17 00:00:00-MOU
2018-04-16,Moutier,99.7838613504,100,98.9556163882,98.7759227833,2018-04-16 00:00:00-MOU
2018-04-15,Moutier,98.8288820437,98.50682169,100,100,2018-04-15 00:00:00-MOU
2018-04-14,Moutier,99.786360832,99.7303169334,100,100,2018-04-14 00:00:00-MOU
2018-04-13,Moutier,99.8147692975,100,99.0446196324,99.872147134,2018-04-13 00:00:00-MOU
2018-04-12,Moutier,99.0773664698,98.8554546179,100,96.2110436816,2018-04-12 00:00:00-MOU
2018-04-11,Moutier,97.6290468966,97.5346398572,98.0175714608,99.2892983269,2018-04-11 00:00:00-MOU
2018-04-10,Moutier,98.3302243076,97.9244878519,100,97.8551111395,2018-04-10 00:00:00-MOU
2018-04-09,Moutier,98.2258542693,98.3140135144,97.8621745439,96.5179038708,2018-04-09 00:00:00-MOU
2018-04-08,Moutier,100,100,100,100,2018-04-08 00:00:00-MOU
2018-04-07,Moutier,100,100,100,99.962014326,2018-04-07 00:00:00-MOU
2018-04-06,Moutier,98.9382726711,100,94.5238373969,99.3273827486,2018-04-06 00:00:00-MOU
2018-04-05,Moutier,98.9953779747,98.7537462469,100,100,2018-04-05 00:00:00-MOU
2018-04-04,Moutier,99.8611011924,100,99.2836074889,100,2018-04-04 00:00:00-MOU
2018-04-03,Moutier,100,100,100,100,2018-04-03 00:00:00-MOU
2018-04-02,Moutier,100,100,100,100,2018-04-02 00:00:00-MOU
2018-04-01,Moutier,100,100,100,98.5032603162,2018-04-01 00:00:00-MOU
2018-03-31,Moutier,96.6497697309,95.9718551114,99.2465679814,100,2018-03-31 00:00:00-MOU
2018-03-30,Moutier,99.0714232633,100,95.5329327046,100,2018-03-30 00:00:00-MOU
2018-03-29,Moutier,96.6878935572,96.1372108419,98.8494747426,100,2018-03-29 00:00:00-MOU
2018-03-28,Moutier,98.2373014939,98.7080770594,96.3893778591,98.8383934947,2018-03-28 00:00:00-MOU
2018-03-27,Moutier,97.3176945791,97.0024530878,98.5551041754,100,2018-03-27 00:00:00-MOU
2018-03-26,Moutier,97.7488750102,97.3484084089,99.3246498758,99.6780814434,2018-03-26 00:00:00-MOU
2018-03-25,Moutier,100,100,100,100,2018-03-25 00:00:00-MOU
2018-03-24,Moutier,100,100,100,100,2018-03-24 00:00:00-MOU
2018-03-23,Moutier,100,100,100,100,2018-03-23 00:00:00-MOU
2018-03-22,Moutier,96.7841671296,96.1372108419,99.3236485776,99.3940292567,2018-03-22 00:00:00-MOU
2018-03-21,Moutier,91.1359898417,89.1829954042,98.8020304021,94.9091434079,2018-03-21 00:00:00-MOU
2018-03-20,Moutier,99.3654920269,100,96.874873639,92.5488620002,2018-03-20 00:00:00-MOU
2018-03-19,Moutier,97.9091280988,98.2727920106,96.4781661916,99.3350918541,2018-03-19 00:00:00-MOU
2018-03-18,Moutier,99.0752048823,98.9565846492,99.5297965281,100,2018-03-18 00:00:00-MOU
2018-03-17,Moutier,100,100,100,100,2018-03-17 00:00:00-MOU
2018-03-16,Moutier,95.0814118317,94.0581759397,99.0980183901,98.4080366701,2018-03-16 00:00:00-MOU
2018-03-15,Moutier,99.1644614235,99.1850281981,99.0837311739,98.3003164471,2018-03-15 00:00:00-MOU
2018-03-14,Moutier,95.3953428549,94.222264038,100,99.0678273627,2018-03-14 00:00:00-MOU
2018-03-13,Moutier,88.6733786332,90.6352068917,80.9726628945,90.3200758536,2018-03-13 00:00:00-MOU
2018-03-12,Moutier,98.3760874901,98.1922769881,99.0993537203,100,2018-03-12 00:00:00-MOU
2018-03-11,Moutier,99.1961612455,98.9864091718,100,99.5706074677,2018-03-11 00:00:00-MOU
2018-03-10,Moutier,93.0949327334,92.8127249521,94.1542443887,96.5152825661,2018-03-10 00:00:00-MOU
2018-03-09,Moutier,97.409160815,98.038963884,94.9369340712,100,2018-03-09 00:00:00-MOU
2018-03-08,Moutier,96.2354241866,95.5141869786,99.0664786864,99.7354487032,2018-03-08 00:00:00-MOU
2018-03-07,Moutier,97.1093298889,97.2634885491,96.5042147288,99.0210041243,2018-03-07 00:00:00-MOU
2018-03-06,Moutier,98.5408451167,98.1691119712,100,98.7759625102,2018-03-06 00:00:00-MOU
2018-03-05,Moutier,96.932009709,96.1523122587,100,100,2018-03-05 00:00:00-MOU
2018-03-04,Moutier,99.1725085975,98.9565846492,100,100,2018-03-04 00:00:00-MOU
2018-03-03,Moutier,96.7468098635,97.0978170712,95.4087714717,96.565612715,2018-03-03 00:00:00-MOU
2018-03-02,Moutier,77.9310915698,72.9193410281,97.4013440766,98.8129906305,2018-03-02 00:00:00-MOU
2018-03-01,Moutier,61.3139219791,56.3798502162,85.2621559994,97.2229086721,2018-03-01 00:00:00-MOU
2018-02-28,Moutier,95.8770511892,100,79.1816257915,99.2377287428,2018-02-28 00:00:00-MOU
2018-02-27,Moutier,98.8883932603,100,94.5250309332,97.9452402227,2018-02-27 00:00:00-MOU
2018-02-26,Moutier,96.6259203149,95.7588405621,100,100,2018-02-26 00:00:00-MOU
2018-02-25,Moutier,98.5975853222,100,93.2230722223,100,2018-02-25 00:00:00-MOU
2018-02-24,Moutier,96.9415614684,96.131109072,100,100,2018-02-24 00:00:00-MOU
2018-02-23,Moutier,97.6126493462,97.0044685747,100,99.6765099145,2018-02-23 00:00:00-MOU
2018-02-22,Moutier,99.2774932044,99.0897552461,100,98.7009845712,2018-02-22 00:00:00-MOU
2018-02-21,Moutier,100,100,100,100,2018-02-21 00:00:00-MOU
2018-02-20,Moutier,100,100,100,100,2018-02-20 00:00:00-MOU
2018-02-19,Moutier,98.7017208934,98.3717769193,100,98.1012658228,2018-02-19 00:00:00-MOU
2018-02-18,Moutier,98.583065875,98.2133339239,100,99.7583133461,2018-02-18 00:00:00-MOU
2018-02-17,Moutier,99.5099629464,100,97.6419432114,98.5191616622,2018-02-17 00:00:00-MOU
2018-02-16,Moutier,99.6756662088,99.5930417417,100,99.13343868,2018-02-16 00:00:00-MOU
2018-02-15,Moutier,89.3459800721,89.4647708574,88.8796935527,98.6979237796,2018-02-15 00:00:00-MOU
2018-02-14,Moutier,91.3918349034,91.8629869434,89.4400236702,95.8602349873,2018-02-14 00:00:00-MOU
2018-02-13,Moutier,99.6105818832,100,98.0820086209,100,2018-02-13 00:00:00-MOU
2018-02-12,Moutier,97.6789483732,97.089077525,100,100,2018-02-12 00:00:00-MOU
2018-02-11,Moutier,95.0905533432,94.3860503916,97.7904397619,98.0849093062,2018-02-11 00:00:00-MOU
2018-02-10,Moutier,98.5261138788,98.1394697772,100,100,2018-02-10 00:00:00-MOU
2018-02-09,Moutier,96.2680816362,95.7173240194,98.4300236413,96.7282408805,2018-02-09 00:00:00-MOU
2018-02-08,Moutier,100,100,100,100,2018-02-08 00:00:00-MOU
2018-02-07,Moutier,98.6906465764,98.7326628776,98.5257210327,98.5203856674,2018-02-07 00:00:00-MOU
2018-02-06,Moutier,99.8168667577,100,99.0980183901,99.8727968691,2018-02-06 00:00:00-MOU
2018-02-05,Moutier,100,100,100,99.4330331362,2018-02-05 00:00:00-MOU
2018-02-04,Moutier,99.4637171893,99.3237806273,100,100,2018-02-04 00:00:00-MOU
2018-02-03,Moutier,99.0326663843,99.9873423188,95.3934446702,100,2018-02-03 00:00:00-MOU
2018-02-02,Moutier,97.6063005916,99.1850533832,91.4090699561,96.4380800765,2018-02-02 00:00:00-MOU
2018-02-01,Moutier,99.3890267831,99.233375729,100,100,2018-02-01 00:00:00-MOU
2018-01-31,Moutier,100,100,100,100,2018-01-31 00:00:00-MOU
2018-01-30,Moutier,92.9454294683,91.7652617497,97.5779125029,100,2018-01-30 00:00:00-MOU
2018-01-29,Moutier,98.530667903,99.2897302644,95.5438735327,99.4279604801,2018-01-29 00:00:00-MOU
2018-01-28,Moutier,96.1549225025,97.1773008807,92.2368331711,100,2018-01-28 00:00:00-MOU
2018-01-27,Moutier,99.9899727613,99.9873423188,100,100,2018-01-27 00:00:00-MOU
2018-01-26,Moutier,96.3561979717,96.9731535282,93.9344028078,96.0365602613,2018-01-26 00:00:00-MOU
2018-01-25,Moutier,94.3830653068,95.421749796,90.1744173104,99.0956819886,2018-01-25 00:00:00-MOU
2018-01-24,Moutier,88.7764531802,88.031857177,91.7288196515,93.0125571553,2018-01-24 00:00:00-MOU
2018-01-23,Moutier,98.9678641114,98.7049179878,100,98.1770152527,2018-01-23 00:00:00-MOU
2018-01-22,Moutier,84.0971932302,82.15679018,91.8017736613,100,2018-01-22 00:00:00-MOU
2018-01-21,Moutier,99.7358397334,100,98.7234909354,100,2018-01-21 00:00:00-MOU
2018-01-20,Moutier,99.0739550143,100,95.5438743883,99.537539493,2018-01-20 00:00:00-MOU
2018-01-19,Moutier,96.5243852381,97.2715392238,93.5915096196,99.0012978814,2018-01-19 00:00:00-MOU
2018-01-18,Moutier,93.5984368543,94.6712642605,89.3872940821,97.2881541109,2018-01-18 00:00:00-MOU
2018-01-17,Moutier,96.3896042056,100,82.2178072628,92.5488620002,2018-01-17 00:00:00-MOU
2018-01-16,Moutier,91.1430502686,94.3648343136,78.4966613741,89.0749679066,2018-01-16 00:00:00-MOU
2018-01-15,Moutier,91.5221861619,90.7569848663,94.5331363001,98.5203452528,2018-01-15 00:00:00-MOU
2018-01-14,Moutier,100,100,100,100,2018-01-14 00:00:00-MOU
2018-01-13,Moutier,98.4185275059,98.0036603036,100,100,2018-01-13 00:00:00-MOU
2018-01-12,Moutier,100,100,100,100,2018-01-12 00:00:00-MOU
2018-01-11,Moutier,96.4794320641,97.0039086363,94.3789594294,100,2018-01-11 00:00:00-MOU
2018-01-10,Moutier,89.4477268436,88.7712859619,92.1029434361,100,2018-01-10 00:00:00-MOU
2018-01-09,Moutier,98.0577859342,99.3679078412,92.9364542364,99.6778753046,2018-01-09 00:00:00-MOU
2018-01-08,Moutier,100,100,100,100,2018-01-08 00:00:00-MOU
2018-01-07,Moutier,100,100,100,100,2018-01-07 00:00:00-MOU
2018-01-06,Moutier,96.466283115,96.4740167588,96.4368024886,100,2018-01-06 00:00:00-MOU
2018-01-05,Moutier,95.5990270129,94.8457218908,98.7311086809,97.8126042279,2018-01-05 00:00:00-MOU
2018-01-04,Moutier,72.702370691,68.1723534534,91.5366319558,99.0762690436,2018-01-04 00:00:00-MOU
2018-01-03,Moutier,81.0703004687,79.1306703406,90.0041275313,95.2733030608,2018-01-03 00:00:00-MOU
2018-01-02,Moutier,100,100,100,100,2018-01-02 00:00:00-MOU
2018-01-01,Moutier,99.2032917493,100,96.15099591,97.8340213837,2018-01-01 00:00:00-MOU
2019-08-04,Neuchâtel,97.9979304435,97.7292969398,98.6746073111,,2019-08-04 00:00:00-NE
2019-08-03,Neuchâtel,97.5668433822,96.616223128,100,99.6779468702,2019-08-03 00:00:00-NE
2019-08-02,Neuchâtel,95.6026582841,94.1759028988,99.1793798952,99.8183662062,2019-08-02 00:00:00-NE
2019-08-01,Neuchâtel,94.1393357754,93.2610355063,96.3501467446,97.7941267676,2019-08-01 00:00:00-NE
2019-07-31,Neuchâtel,94.9150678887,93.7678595778,97.8007303157,99.5231449207,2019-07-31 00:00:00-NE
2019-07-30,Neuchâtel,95.0456428712,95.6399811407,93.5581782524,99.0366480707,2019-07-30 00:00:00-NE
2019-07-29,Neuchâtel,92.6865293363,91.2596476802,96.2574989045,98.8422771348,2019-07-29 00:00:00-NE
2019-07-28,Neuchâtel,90.3520456528,87.7843745917,96.8131201968,99.6602220437,2019-07-28 00:00:00-NE
2019-07-27,Neuchâtel,98.4400521117,98.6055410523,98.0153261762,99.4384180752,2019-07-27 00:00:00-NE
2019-07-26,Neuchâtel,86.227544964,83.2318768017,93.763085135,97.5682824826,2019-07-26 00:00:00-NE
2019-07-25,Neuchâtel,90.2232187726,88.8813666033,93.5797243607,98.637903927,2019-07-25 00:00:00-NE
2019-07-24,Neuchâtel,84.8079817109,84.8758704481,84.6341661841,98.3339348217,2019-07-24 00:00:00-NE
2019-07-23,Neuchâtel,77.5637506184,70.3300699065,95.6103659488,93.9326321782,2019-07-23 00:00:00-NE
2019-07-22,Neuchâtel,89.770876713,86.6211664042,97.7420782619,98.6996230048,2019-07-22 00:00:00-NE
2019-07-21,Neuchâtel,90.9080039203,87.2691628711,100,97.4115795971,2019-07-21 00:00:00-NE
2019-07-20,Neuchâtel,90.4480427041,87.9419713666,97.3050294536,99.3790960297,2019-07-20 00:00:00-NE
2019-07-19,Neuchâtel,90.2822113956,90.7289559734,89.1540234255,98.7066021958,2019-07-19 00:00:00-NE
2019-07-18,Neuchâtel,95.9290723852,94.7559442673,98.8853591034,98.9294562201,2019-07-18 00:00:00-NE
2019-07-17,Neuchâtel,94.8978642434,94.5180902037,95.8447730854,99.2716990215,2019-07-17 00:00:00-NE
2019-07-16,Neuchâtel,93.7189075279,91.2997731263,99.7225771448,99.3840178896,2019-07-16 00:00:00-NE
2019-07-15,Neuchâtel,96.1414651041,96.2942798449,95.7563845114,99.4647739039,2019-07-15 00:00:00-NE
2019-07-14,Neuchâtel,92.3803870564,89.9537370306,98.4886221152,98.7022428549,2019-07-14 00:00:00-NE
2019-07-13,Neuchâtel,94.84212028,93.4578738982,98.2930026644,99.2599642894,2019-07-13 00:00:00-NE
2019-07-12,Neuchâtel,91.8784874251,91.5044253365,92.8216091909,98.449160342,2019-07-12 00:00:00-NE
2019-07-11,Neuchâtel,88.7730396179,87.127425048,92.9039331941,98.230611265,2019-07-11 00:00:00-NE
2019-07-10,Neuchâtel,89.5824918348,87.4394534163,94.9011966957,95.0799842665,2019-07-10 00:00:00-NE
2019-07-09,Neuchâtel,89.3829995879,90.138693095,87.4821448444,99.0506011128,2019-07-09 00:00:00-NE
2019-07-08,Neuchâtel,92.0586412551,92.1135980378,91.9187281272,99.7263897175,2019-07-08 00:00:00-NE
2019-07-07,Neuchâtel,95.7656859443,94.0771384769,100,99.819903161,2019-07-07 00:00:00-NE
2019-07-06,Neuchâtel,88.772812601,85.2843111755,97.2827365994,95.9809561205,2019-07-06 00:00:00-NE
2019-07-05,Neuchâtel,92.5519497681,91.8828580807,94.162279264,99.8649891964,2019-07-05 00:00:00-NE
2019-07-04,Neuchâtel,95.0934102551,93.4690872079,99.1867096798,99.1081394387,2019-07-04 00:00:00-NE
2019-07-03,Neuchâtel,86.4148005815,84.4107027334,91.3945321847,97.1685048653,2019-07-03 00:00:00-NE
2019-07-02,Neuchâtel,88.130811869,84.6819918765,96.9885222901,95.9440232207,2019-07-02 00:00:00-NE
2019-07-01,Neuchâtel,79.9154294616,77.2050490479,86.7689694278,95.983451016,2019-07-01 00:00:00-NE
2019-06-30,Neuchâtel,88.3132364215,85.329072761,95.7698449618,96.4299452024,2019-06-30 00:00:00-NE
2019-06-29,Neuchâtel,91.5448168154,89.5709217954,96.5814752591,97.6987646727,2019-06-29 00:00:00-NE
2019-06-28,Neuchâtel,88.5505581627,85.9793423633,95.0522156356,99.3976397994,2019-06-28 00:00:00-NE
2019-06-27,Neuchâtel,72.9069913342,65.3279430103,92.006218055,95.051049226,2019-06-27 00:00:00-NE
2019-06-26,Neuchâtel,89.3919779112,85.8308726285,98.0799170514,99.2737867558,2019-06-26 00:00:00-NE
2019-06-25,Neuchâtel,84.7462693116,80.9151709734,94.2376435703,98.1852864203,2019-06-25 00:00:00-NE
2019-06-24,Neuchâtel,88.6711434377,86.4417833124,94.2889478048,99.0680118031,2019-06-24 00:00:00-NE
2019-06-23,Neuchâtel,95.8970198235,94.9567210696,98.2703426766,99.4171363757,2019-06-23 00:00:00-NE
2019-06-22,Neuchâtel,98.2874112792,98.0227220474,98.9595940163,99.8308893223,2019-06-22 00:00:00-NE
2019-06-21,Neuchâtel,92.3309741525,90.3441913717,97.3386863847,97.8253057989,2019-06-21 00:00:00-NE
2019-06-20,Neuchâtel,91.12477864,88.4918955002,97.7596528179,98.4254371929,2019-06-20 00:00:00-NE
